year;month;day;hour;minute;doy;NETRAD;SW_IN_F;PPFD_IN;PPFD_OUT;SW_OUT;LW_IN_F;LW_OUT;SW_ALB;PPDF_ALB;H_F_MDS;LE_F_MDS;G_F_MDS;NEE_VUT_REF;GPP_NT_VUT_REF;RECO_NT_VUT_REF;GPP_DT_VUT_REF;RECO_DT_VUT_REF;TA_F;TS_F_MDS_1;TS_F_MDS_2;TS_F_MDS_3;TS_F_MDS_4;TS_F_MDS_5;TS_F_MDS_6;SWC_F_MDS_1;SWC_F_MDS_2;SWC_F_MDS_3;SWC_F_MDS_4;SWC_F_MDS_5;WS_F;WD;NIGHT;P_F;SW_IN_F_QC;LW_IN_F_QC;H_F_MDS_QC;LE_F_MDS_QC;G_F_MDS_QC;NEE_VUT_REF_QC;VPD_F_QC;TA_F_QC;P_F_QC;SWC_F_MDS_1_QC;SWC_F_MDS_2_QC;SWC_F_MDS_3_QC;SWC_F_MDS_4_QC;SWC_F_MDS_5_QC;TS_F_MDS_1_QC;TS_F_MDS_2_QC;TS_F_MDS_3_QC;TS_F_MDS_4_QC;TS_F_MDS_5_QC;TS_F_MDS_6_QC
2021;1;2;9;0;2;-13.140;0.000;0.200;0.440;-14.160;210.870;238.170;;;-7.557;0.297;-4.550;0.058;-0.008;0.050;0.000;0.165;-14.780;0.390;0.400;0.550;0.700;1.200;1.680;70.900;69.740;76.580;92.760;90.160;0.460;176.900;1;0.000;0;0;2;2;0.000;2;0;0;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;1;2;9;30;2;-12.960;0.000;2.010;3.150;-12.830;211.990;237.780;;;-7.557;0.297;-4.040;0.058;-0.011;0.046;0.000;0.160;-15.230;0.380;0.390;0.550;0.700;1.190;1.680;70.900;69.740;76.560;92.760;90.150;0.230;164.700;1;0.000;0;0;2;2;0.000;2;0;0;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;1;2;10;0;2;-14.243;1.907;5.970;8.740;-8.870;213.490;238.510;;;-7.557;0.329;-5.130;0.058;-0.012;0.045;0.075;0.159;-15.340;0.380;0.390;0.550;0.700;1.190;1.680;70.900;69.740;76.550;92.770;90.150;0.340;162.400;0;0.000;0;0;2;2;0.000;2;0;0;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;1;2;10;30;2;-17.113;4.887;11.490;17.520;-4.800;211.070;237.870;;;-7.557;0.472;-3.940;0.084;-0.041;0.043;0.127;0.156;-15.560;0.370;0.390;0.550;0.700;1.190;1.680;70.890;69.730;76.540;92.760;90.150;0.230;197.700;0;0.000;0;0;2;2;0.000;2;0;0;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;1;2;11;0;2;-17.179;8.671;18.500;26.730;0.140;212.660;238.370;;;-7.557;0.472;-4.480;0.084;-0.040;0.044;0.157;0.157;-15.500;0.370;0.390;0.550;0.700;1.190;1.680;70.890;69.730;76.520;92.770;90.160;0.220;174.600;0;0.000;0;0;2;2;0.000;2;0;0;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;1;2;11;30;2;-0.420;1.230;17.400;28.240;-0.420;248.110;250.180;;;-7.557;0.311;-5.140;0.058;-0.013;0.045;0.054;0.158;-15.410;0.360;0.380;0.550;0.700;1.190;1.680;70.890;69.730;76.510;92.770;90.160;0.100;235.100;0;0.000;0;0;2;2;0.000;2;0;0;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;1;2;12;0;2;8.680;1.640;16.970;27.710;-0.240;276.850;270.050;;;-11.835;0.040;-4.230;0.157;-0.063;0.093;0.067;0.213;-10.680;0.360;0.380;0.550;0.700;1.190;1.680;70.890;69.720;76.500;92.760;90.160;0.330;234.100;0;0.000;0;0;1;1;0.000;2;0;0;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;1;2;12;30;2;-0.970;6.510;19.030;30.750;2.510;274.770;279.740;;;-7.583;-0.371;-4.710;0.190;-0.061;0.129;0.143;0.244;-8.090;0.360;0.380;0.550;0.700;1.190;1.680;70.880;69.720;76.490;92.760;90.160;1.910;304.000;0;0.000;0;0;1;1;0.000;1;0;0;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;1;2;13;0;2;-2.550;7.850;16.800;27.270;3.480;274.510;281.430;;;-4.733;-0.399;-4.150;0.188;-0.053;0.135;0.152;0.248;-7.710;0.360;0.380;0.550;0.700;1.190;1.680;70.880;69.720;76.480;92.760;90.160;2.270;314.600;0;0.000;0;0;1;1;0.000;1;0;0;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;1;2;13;30;2;-0.125;4.245;10.300;16.860;-1.820;275.560;281.750;;;-5.016;-0.399;-4.770;0.185;-0.051;0.134;0.119;0.248;-7.740;0.360;0.380;0.550;0.700;1.190;1.680;70.880;69.720;76.460;92.760;90.160;21.050;329.700;0;0.000;0;0;1;1;0.000;1;0;0;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;1;2;14;0;2;5.374;1.664;5.520;8.470;-8.390;278.190;282.870;;;-5.314;-0.426;-4.100;0.186;-0.053;0.133;0.068;0.247;-7.810;0.370;0.380;0.550;0.710;1.190;1.680;70.880;69.720;76.450;92.760;90.160;1.867;348.100;0;0.000;0;0;1;1;0.000;1;0;0;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;1;2;14;30;2;10.400;0.000;1.770;2.930;-13.130;280.400;283.130;;;-6.251;-0.429;-4.410;0.189;-0.057;0.132;0.000;0.246;-7.930;0.370;0.380;0.550;0.710;1.190;1.680;70.880;69.720;76.440;92.760;90.160;24.760;319.400;1;0.000;0;0;1;1;0.000;1;0;0;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;1;2;15;0;2;11.190;0.000;0.200;0.410;-13.220;281.290;283.320;;;-4.498;-0.434;-5.340;0.186;-0.049;0.136;0.000;0.249;-7.620;0.380;0.390;0.550;0.710;1.190;1.680;70.870;69.720;76.410;92.760;90.160;1.920;316.900;1;0.000;0;0;1;1;0.000;1;0;0;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;1;2;15;30;2;9.950;0.000;-0.110;0.010;-11.930;280.810;282.790;;;-4.733;-0.434;-4.060;0.186;-0.051;0.135;0.000;0.248;-7.710;0.380;0.390;0.550;0.710;1.190;1.670;70.870;69.720;76.400;92.760;90.160;2.156;324.200;1;0.000;0;0;1;1;0.000;1;0;0;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;1;2;16;0;2;10.140;0.000;-0.100;0.000;-12.700;280.850;283.410;;;-4.733;-0.434;-3.660;0.186;-0.050;0.136;0.000;0.249;-7.670;0.390;0.390;0.550;0.710;1.190;1.670;70.870;69.720;76.380;92.760;90.160;2.253;310.600;1;0.000;0;0;1;1;0.000;1;0;0;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;1;2;16;30;2;9.880;0.000;-0.100;-0.010;-13.030;281.330;284.480;;;-3.027;-0.430;-4.450;0.185;-0.047;0.138;0.000;0.251;-7.490;0.390;0.390;0.550;0.700;1.190;1.670;70.870;69.710;76.350;92.760;90.160;2.349;307.000;1;0.000;0;0;1;1;0.000;1;0;0;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;1;2;17;0;2;9.140;0.000;-0.100;-0.010;-12.480;281.740;285.080;;;-2.307;-0.469;-3.530;0.180;-0.038;0.141;0.000;0.253;-7.310;0.400;0.400;0.550;0.700;1.190;1.670;70.860;69.710;76.340;92.760;90.160;2.377;318.700;1;0.000;0;0;1;1;0.000;1;0;0;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;1;2;17;30;2;8.080;0.000;-0.100;0.010;-12.330;281.170;285.420;;;-1.953;-0.478;-3.710;0.175;-0.032;0.143;0.000;0.254;-7.170;0.400;0.400;0.550;0.700;1.190;1.670;70.860;69.710;76.320;92.770;90.160;2.404;333.200;1;0.000;0;0;1;1;0.000;1;0;0;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;1;2;18;0;2;6.940;0.000;-0.170;0.000;-11.590;280.860;285.510;;;-2.069;-0.456;-3.170;0.168;-0.023;0.144;0.000;0.255;-7.120;0.410;0.400;0.550;0.700;1.190;1.670;70.860;69.700;76.310;92.760;90.160;39.530;10.500;1;0.000;0;0;1;1;0.000;1;0;0;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;1;2;18;30;2;6.230;0.000;-0.170;-0.010;-10.780;279.920;284.470;;;-2.307;-0.425;-3.360;0.188;-0.048;0.140;0.000;0.252;-7.360;0.410;0.410;0.550;0.710;1.190;1.670;70.860;69.700;76.300;92.760;90.160;34.520;340.800;1;0.001;0;0;1;1;0.000;1;0;0;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;1;2;19;0;2;6.570;0.000;-0.140;0.010;-10.720;279.740;283.890;;;-2.307;-0.425;-3.760;0.188;-0.048;0.140;0.000;0.252;-7.360;0.420;0.410;0.550;0.700;1.190;1.670;70.860;69.700;76.290;92.760;90.160;2.546;;1;0.001;0;0;1;1;0.000;1;0;0;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;1;2;19;30;2;5.600;0.000;-0.080;0.000;-9.880;279.620;283.900;;;-2.307;-0.425;-1.590;0.182;-0.042;0.141;0.000;0.253;-7.330;0.420;0.410;0.550;0.700;1.190;1.670;70.850;69.700;76.280;92.760;90.160;4.080;344.300;1;0.002;0;0;1;1;0.000;1;0;0;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;1;2;20;0;2;6.570;0.000;-0.130;-0.010;-10.400;279.970;283.800;;;-2.307;-0.425;-1.690;0.182;-0.041;0.141;0.000;0.253;-7.300;0.420;0.410;0.550;0.700;1.190;1.670;70.850;69.700;76.270;92.760;90.160;2.570;333.700;1;0.002;0;0;1;1;0.000;1;0;0;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;1;2;20;30;2;6.510;0.000;-0.140;0.000;-10.330;280.010;283.830;;;-2.307;-0.425;-3.430;0.188;-0.048;0.140;0.000;0.252;-7.390;0.430;0.410;0.550;0.710;1.190;1.670;70.850;69.700;76.260;92.760;90.170;2.480;343.000;1;0.002;0;0;1;1;0.000;1;0;0;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;1;2;21;0;2;6.740;0.000;-0.100;0.000;-10.550;280.030;283.840;;;-2.307;-0.425;-2.880;0.188;-0.049;0.139;0.000;0.252;-7.420;0.430;0.410;0.550;0.700;1.190;1.670;70.850;69.700;76.240;92.760;90.160;2.480;347.000;1;0.002;0;0;1;1;0.000;1;0;0;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;1;2;21;30;2;6.310;0.000;-0.090;0.000;-9.860;280.050;283.600;;;-2.307;-0.425;-3.210;0.188;-0.049;0.139;0.000;0.252;-7.420;0.430;0.410;0.550;0.700;1.190;1.670;70.840;69.690;76.230;92.760;90.160;2.820;342.700;1;0.001;0;0;1;1;0.000;1;0;0;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;1;2;22;0;2;6.430;0.000;-0.090;0.010;-10.010;279.830;283.410;;;-3.027;-0.425;-2.900;0.188;-0.050;0.138;0.000;0.251;-7.490;0.430;0.410;0.550;0.700;1.190;1.670;70.840;69.690;76.220;92.760;90.160;2.600;348.200;1;0.001;0;0;1;1;0.000;1;0;0;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;1;2;22;30;2;6.250;0.000;-0.110;0.010;-10.060;278.970;282.780;;;-4.589;-0.428;-3.030;0.189;-0.054;0.136;0.000;0.249;-7.650;0.430;0.410;0.540;0.700;1.190;1.670;70.840;69.690;76.210;92.760;90.170;2.670;348.600;1;0.001;0;0;1;1;0.000;1;0;0;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;1;2;23;0;2;6.560;0.000;-0.110;0.000;-10.340;278.550;282.330;;;-5.084;-0.430;-3.290;0.194;-0.060;0.134;0.000;0.247;-7.780;0.430;0.420;0.540;0.700;1.190;1.670;70.840;69.690;76.200;92.760;90.170;2.330;349.900;1;0.001;0;0;1;1;0.000;1;0;0;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;1;2;23;30;2;6.160;0.000;-0.080;0.010;-9.390;278.770;282.000;;;-5.016;-0.428;-2.630;0.189;-0.055;0.134;0.000;0.248;-7.750;0.430;0.420;0.540;0.700;1.190;1.670;70.840;69.690;76.190;92.760;90.170;3.160;333.300;1;0.001;0;0;1;1;0.000;1;0;0;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;1;3;0;0;3;5.440;0.000;-0.090;0.000;-8.690;278.680;281.930;;;-5.016;-0.428;-2.270;0.189;-0.055;0.134;0.000;0.248;-7.760;0.430;0.420;0.540;0.700;1.190;1.670;70.830;69.690;76.170;92.760;90.170;3.390;337.000;1;0.001;0;0;1;1;0.000;1;0;0;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;1;3;0;30;3;5.170;0.000;-0.090;-0.010;-8.720;277.750;281.300;;;-6.300;-0.441;-3.200;0.195;-0.064;0.131;0.000;0.245;-7.950;0.430;0.420;0.550;0.700;1.190;1.670;70.830;69.680;76.160;92.760;90.170;3.480;339.600;1;0.001;0;0;1;1;0.000;1;0;0;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;1;3;1;0;3;4.780;0.000;-0.080;0.010;-8.580;276.370;280.170;;;-8.145;-0.397;-3.310;0.189;-0.061;0.127;0.000;0.242;-8.210;0.440;0.420;0.550;0.700;1.190;1.670;70.830;69.680;76.140;92.760;90.170;3.260;334.700;1;0.001;0;0;1;1;0.000;1;0;0;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;1;3;1;30;3;4.080;0.000;-0.120;0.010;-9.150;273.800;278.870;;;-9.849;-0.247;-2.790;0.113;0.006;0.122;0.000;0.239;-8.540;0.440;0.420;0.550;0.700;1.180;1.670;70.830;69.680;76.130;92.760;90.170;3.450;336.400;1;0.001;0;0;1;1;0.000;2;0;0;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;1;3;2;0;3;2.350;0.000;-0.100;0.000;-8.770;271.640;278.060;;;-9.849;-0.247;-2.880;0.114;0.003;0.120;0.000;0.237;-8.670;0.440;0.420;0.550;0.700;1.180;1.660;70.820;69.680;76.110;92.760;90.170;3.160;335.100;1;0.001;0;0;1;1;0.000;2;0;0;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;1;3;2;30;3;2.880;0.000;-0.090;-0.010;-8.690;271.880;277.690;;;-10.036;-0.247;-2.920;0.108;0.008;0.119;0.000;0.236;-8.740;0.440;0.420;0.550;0.700;1.180;1.670;70.820;69.680;76.090;92.760;90.170;3.350;316.900;1;0.001;0;0;1;1;0.000;2;0;0;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;1;3;3;0;3;-1.440;0.000;-0.090;-0.020;-8.620;266.520;276.580;;;-10.400;-0.092;-3.040;0.100;0.015;0.117;0.000;0.234;-8.890;0.440;0.420;0.540;0.700;1.180;1.660;70.820;69.670;76.080;92.760;90.170;3.170;313.200;1;0.001;0;0;1;1;0.000;2;0;0;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;1;3;3;30;3;-7.910;0.000;-0.080;-0.010;-9.630;256.100;273.640;;;-10.504;0.040;-2.950;0.103;0.002;0.111;0.000;0.229;-9.360;0.440;0.420;0.540;0.700;1.180;1.670;70.820;69.670;76.070;92.760;90.170;2.640;303.400;1;0.001;0;0;1;1;0.000;2;0;0;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;1;3;4;0;3;-8.020;0.000;-0.090;-0.010;-10.170;254.180;272.370;;;-10.327;0.040;-2.620;0.103;-0.003;0.107;0.000;0.225;-9.660;0.430;0.420;0.540;0.700;1.180;1.660;70.820;69.670;76.060;92.760;90.170;13.230;296.200;1;0.001;0;0;1;1;0.000;2;0;0;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;1;3;4;30;3;-19.140;0.000;-0.080;0.000;-10.530;237.860;267.530;;;-10.523;0.040;-2.550;0.157;-0.060;0.097;0.000;0.217;-10.390;0.430;0.420;0.540;0.700;1.180;1.660;70.810;69.670;76.050;92.760;90.170;2.500;285.600;1;0.001;0;0;1;1;0.000;2;0;0;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;1;3;5;0;3;-38.230;0.000;-0.070;0.000;-9.390;213.230;260.850;;;-13.806;0.181;-3.520;0.184;-0.098;0.087;0.000;0.207;-11.220;0.430;0.410;0.540;0.700;1.180;1.660;70.810;69.670;76.030;92.760;90.170;3.075;303.000;1;0.001;0;0;1;2;0.000;2;0;0;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;1;3;5;30;3;-8.460;0.000;-0.090;0.000;-9.910;244.950;263.320;;;-14.399;0.212;-2.800;0.184;-0.102;0.082;0.000;0.203;-11.570;0.430;0.410;0.540;0.700;1.180;1.660;70.810;69.660;76.020;92.760;90.170;1.630;279.100;1;0.000;0;0;1;2;0.000;2;0;0;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;1;3;6;0;3;7.950;0.000;-0.060;0.000;-11.040;266.320;269.410;;;-13.806;-0.150;-3.830;0.184;-0.097;0.088;0.000;0.208;-11.120;0.430;0.410;0.540;0.700;1.180;1.660;70.810;69.660;76.010;92.760;90.170;2.000;290.000;1;0.000;0;0;1;1;0.000;2;0;0;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;1;3;6;30;3;7.240;0.000;-0.070;-0.010;-8.520;269.410;270.690;;;-11.835;0.040;-2.410;0.157;-0.064;0.093;0.000;0.213;-10.700;0.420;0.410;0.540;0.700;1.180;1.660;70.810;69.660;76.000;92.760;90.170;2.920;295.300;1;0.000;0;0;1;1;0.000;2;0;0;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;1;3;7;0;3;8.460;0.000;-0.050;0.010;-9.930;271.060;272.530;;;-10.523;0.040;-3.980;0.157;-0.060;0.096;0.000;0.216;-10.430;0.420;0.410;0.540;0.700;1.180;1.660;70.800;69.660;75.980;92.760;90.170;2.090;287.000;1;0.000;0;0;1;1;0.000;2;0;0;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;1;3;7;30;3;8.350;0.000;-0.060;-0.010;-9.720;272.660;274.030;;;-10.430;0.040;-3.350;0.156;-0.054;0.101;0.000;0.221;-10.050;0.410;0.400;0.540;0.700;1.180;1.660;70.800;69.660;75.970;92.760;90.170;2.280;286.600;1;0.000;0;0;1;1;0.000;2;0;0;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;1;3;8;0;3;9.740;0.000;-0.060;0.000;-10.980;273.940;275.180;;;-10.430;0.040;-3.180;0.125;-0.021;0.104;0.000;0.223;-9.880;0.410;0.400;0.540;0.700;1.180;1.660;70.800;69.650;75.960;92.760;90.170;2.000;292.000;1;0.000;0;0;1;1;0.000;2;0;0;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;1;3;8;30;3;9.460;0.000;-0.060;0.000;-9.950;275.090;275.580;;;-10.327;0.040;-3.000;0.108;-0.009;0.107;0.000;0.226;-9.620;0.410;0.400;0.540;0.700;1.180;1.660;70.800;69.650;75.940;92.760;90.170;2.370;300.800;1;0.000;0;0;1;1;0.000;2;0;0;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;1;3;9;0;3;6.810;0.000;0.220;0.420;-8.060;274.760;276.010;;;-10.504;0.040;-3.500;0.099;0.008;0.112;0.000;0.230;-9.280;0.410;0.400;0.540;0.700;1.180;1.660;70.800;69.650;75.930;92.760;90.170;3.360;304.700;1;0.000;0;0;1;1;0.000;2;0;0;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;1;3;9;30;3;5.820;0.000;1.810;2.930;-6.910;276.320;277.410;;;-10.400;-0.092;-2.970;0.101;0.011;0.116;0.000;0.233;-9.010;0.410;0.400;0.540;0.700;1.180;1.660;70.790;69.650;75.920;92.760;90.170;2.910;298.000;1;0.000;0;0;1;1;0.000;2;0;0;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;1;3;10;0;3;5.674;1.724;5.630;8.290;-4.150;277.570;277.770;;;-10.400;-0.092;-3.540;0.100;0.014;0.116;0.070;0.234;-8.950;0.410;0.400;0.540;0.700;1.180;1.660;70.790;69.650;75.910;92.760;90.170;3.300;301.200;0;0.000;0;0;1;1;0.000;2;0;0;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;1;3;10;30;3;-17.070;7.120;14.670;22.300;4.300;256.970;276.860;;;-9.849;-0.247;-2.980;0.112;0.006;0.121;0.147;0.238;-8.610;0.410;0.400;0.540;0.700;1.180;1.660;70.790;69.650;75.900;92.760;90.170;3.250;299.200;0;0.000;0;0;1;1;0.000;2;0;0;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;1;3;11;0;3;-51.630;13.370;35.800;36.830;9.770;210.500;265.730;;;-15.030;-0.092;-3.580;0.100;0.012;0.114;0.177;0.232;-9.100;0.410;0.400;0.540;0.700;1.180;1.660;70.790;69.640;75.880;92.760;90.170;2.010;288.900;0;0.000;0;0;0;1;0.000;2;0;0;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;1;3;11;30;3;-13.520;33.920;55.540;56.120;27.810;255.670;275.300;;;-1.443;0.872;-2.890;0.120;0.003;0.123;0.205;0.239;-8.500;0.410;0.400;0.540;0.700;1.180;1.660;70.790;69.640;75.870;92.760;90.170;3.430;304.800;0;0.000;0;0;1;2;0.000;2;0;0;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;1;3;12;0;3;-14.670;30.820;58.240;58.450;33.450;268.740;280.780;;;-0.907;0.124;-3.290;0.110;0.024;0.134;0.203;0.247;-7.790;0.410;0.400;0.540;0.700;1.180;1.660;70.780;69.640;75.860;92.760;90.180;3.990;318.100;0;0.000;0;0;1;1;0.000;1;0;0;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;1;3;12;30;3;-18.530;21.270;53.580;53.770;26.560;268.810;282.050;;;-0.733;-0.028;-3.460;0.146;-0.008;0.138;0.193;0.250;-7.520;0.410;0.400;0.540;0.700;1.180;1.660;70.780;69.640;75.840;92.760;90.180;3.360;308.100;0;0.000;0;0;1;1;0.000;1;0;0;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;1;3;13;0;3;-15.200;13.210;33.480;38.840;15.570;269.980;282.820;;;-2.405;-0.001;-3.020;0.188;-0.048;0.140;0.176;0.252;-7.380;0.410;0.400;0.540;0.700;1.180;1.660;70.780;69.640;75.830;92.760;90.180;3.480;298.000;0;0.000;0;0;1;1;0.000;1;0;0;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;1;3;13;30;3;-31.190;4.900;14.500;22.280;3.530;246.700;279.260;;;-3.009;-0.039;-2.530;0.188;-0.050;0.139;0.127;0.251;-7.480;0.420;0.400;0.540;0.700;1.180;1.660;70.780;69.640;75.820;92.760;90.180;3.480;299.800;0;0.000;0;0;1;1;0.000;1;0;0;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;1;3;14;0;3;-38.817;3.473;8.870;14.170;-1.410;231.220;274.920;;;-15.490;-0.025;-2.700;0.185;-0.051;0.135;0.107;0.248;-7.720;0.420;0.400;0.540;0.700;1.180;1.650;70.780;69.630;75.810;92.760;90.180;2.560;293.700;0;0.000;0;0;0;1;0.000;1;0;0;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;1;3;14;30;3;-48.760;0.000;3.610;5.660;-6.640;213.550;268.950;;;-20.910;0.068;-3.410;0.187;-0.058;0.129;0.000;0.244;-8.110;0.420;0.410;0.540;0.700;1.180;1.660;70.770;69.630;75.790;92.760;90.180;2.000;289.100;1;0.000;0;0;0;1;0.000;1;0;0;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;1;3;15;0;3;-51.370;0.000;0.590;1.130;-8.600;206.250;266.220;;;-9.300;0.691;-3.340;0.155;-0.030;0.125;0.000;0.240;-8.390;0.420;0.410;0.540;0.700;1.180;1.650;70.770;69.630;75.780;92.760;90.180;2.580;298.200;1;0.000;0;0;1;1;0.000;1;0;0;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;1;3;15;30;3;-48.630;0.000;-0.040;0.020;-9.460;204.970;263.060;;;-10.040;-0.160;-2.660;0.106;0.010;0.119;0.000;0.235;-8.800;0.420;0.410;0.540;0.700;1.180;1.650;70.770;69.630;75.770;92.760;90.180;2.060;301.200;1;0.000;0;0;0;1;0.000;2;0;0;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;1;3;16;0;3;-43.450;0.000;-0.070;0.000;-10.650;204.840;258.940;;;-10.400;-0.092;-3.770;0.098;0.010;0.112;0.000;0.230;-9.240;0.420;0.400;0.540;0.700;1.180;1.650;70.770;69.630;75.760;92.760;90.180;1.980;306.900;1;0.000;0;0;1;1;0.000;2;0;0;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
2021;1;3;16;30;3;-49.990;0.000;-0.070;0.000;-8.300;204.700;262.990;;;-23.860;0.040;-2.680;0.103;0.002;0.111;0.000;0.229;-9.360;0.410;0.400;0.540;0.700;1.180;1.650;70.770;69.630;75.750;92.760;90.180;2.870;318.400;1;0.000;0;0;0;1;0.000;2;0;0;2;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
