year;month;day;hour;minute;doy;Prec;P;Tair;U;Ustar;H2O;CO2;Zen;LWin;diffPar;dirPar;diffNir;dirNir;DDsum;X;Tdaily;Tsoil;SWC
2024;3;29;17;0;89;0.100;97637.100;1.667;0.254;0.034;6.909;390.000;1.591;329.976;-1.949;-0.070;-2.691;-0.097;0.000;0.145;3.468;1.464;0.659
2024;3;29;17;30;89;0.200;97646.100;1.500;0.272;0.042;6.845;390.000;1.652;330.218;-1.998;-0.149;-2.759;-0.206;0.000;0.145;3.468;1.462;0.660
2024;3;29;18;0;89;0.100;97651.300;1.417;0.156;0.044;6.815;390.000;1.711;330.169;-1.821;-0.212;-2.515;-0.293;0.000;0.145;3.468;1.461;0.660
2024;3;29;18;30;89;0.100;97674.700;1.433;0.141;0.052;6.829;390.000;1.768;330.727;-1.780;-0.288;-2.458;-0.397;0.000;0.145;3.468;1.462;0.660
2024;3;29;19;0;89;0.100;97699.200;1.370;0.180;0.042;6.801;390.000;1.820;330.427;-1.752;-0.369;-2.419;-0.509;0.000;0.145;3.468;1.461;0.660
2024;3;29;19;30;89;0.300;97713.400;1.514;0.322;0.080;6.885;390.000;1.868;330.466;-1.674;-0.441;-2.311;-0.609;0.000;0.145;3.468;1.458;0.661
2024;3;29;20;0;89;0.300;97742.700;2.529;0.367;0.109;7.424;390.000;1.910;332.064;-1.549;-0.498;-2.139;-0.688;0.000;0.145;3.468;1.457;0.661
2024;3;29;20;30;89;0.100;97776.000;3.529;0.730;0.241;7.969;390.000;1.946;334.115;-1.713;-0.660;-2.365;-0.911;0.000;0.145;3.468;1.450;0.662
2024;3;29;21;0;89;0.000;97798.000;3.465;0.948;0.239;7.888;390.000;1.974;331.168;-1.784;-0.813;-2.464;-1.122;0.000;0.145;3.468;1.447;0.662
2024;3;29;21;30;89;0.100;97834.000;3.255;1.050;0.258;7.669;390.000;1.994;328.138;-1.702;-0.907;-2.350;-1.252;0.000;0.145;3.468;1.441;0.662
2024;3;29;22;0;89;0.000;97873.200;3.111;1.117;0.257;7.547;390.000;2.006;327.406;-1.611;-0.998;-2.225;-1.378;0.000;0.145;3.468;1.437;0.663
2024;3;29;22;30;89;0.000;97904.600;3.040;1.329;0.322;7.489;390.000;2.008;326.595;-1.553;-1.111;-2.144;-1.535;0.000;0.145;3.468;1.438;0.664
2024;3;29;23;0;89;0.000;97921.800;3.022;0.923;0.179;7.511;390.000;2.002;326.997;-1.422;-1.173;-1.963;-1.619;0.000;0.145;3.468;1.427;0.664
2024;3;29;23;30;89;0.000;97939.900;3.089;0.871;0.241;7.555;390.000;1.986;327.208;-1.392;-1.320;-1.923;-1.824;0.000;0.145;3.468;1.430;0.664
2024;3;30;0;0;90;0.000;97961.800;3.175;0.541;0.229;7.616;390.000;1.962;328.364;-1.201;-1.309;-1.658;-1.807;0.000;0.520;3.139;1.420;0.664
2024;3;30;0;30;90;0.000;97973.000;3.331;0.821;0.248;7.701;390.000;1.931;328.420;-1.037;-1.300;-1.432;-1.795;0.000;0.520;3.139;1.428;0.664
2024;3;30;1;0;90;0.000;97996.000;3.519;1.047;0.273;7.726;390.000;1.892;328.234;-0.919;-1.327;-1.268;-1.833;0.000;0.520;3.139;1.417;0.664
2024;3;30;1;30;90;0.000;98015.300;3.616;1.148;0.331;7.784;390.000;1.847;329.581;-0.804;-1.344;-1.110;-1.856;0.000;0.520;3.139;1.420;0.664
2024;3;30;2;0;90;0.000;98034.900;3.737;1.248;0.284;7.843;390.000;1.797;330.229;-0.703;-1.369;-0.971;-1.890;0.000;0.520;3.139;1.418;0.664
2024;3;30;2;30;90;0.000;98046.900;3.677;1.009;0.277;7.857;390.000;1.742;329.797;-0.626;-1.428;-0.864;-1.972;0.000;0.520;3.139;1.421;0.664
2024;3;30;3;0;90;0.000;98056.900;3.745;1.222;0.356;7.851;390.000;1.685;320.518;-0.594;-1.606;-0.820;-2.218;0.000;0.520;3.139;1.419;0.664
2024;3;30;3;30;90;0.000;98084.100;3.747;0.985;0.207;7.845;390.000;1.624;329.313;-0.291;-0.947;-0.402;-1.307;0.000;0.520;3.139;1.414;0.664
2024;3;30;4;0;90;0.000;98103.600;3.672;1.040;0.269;7.833;390.000;1.562;327.713;0.723;2.886;0.999;3.986;0.000;0.520;3.139;1.413;0.664
2024;3;30;4;30;90;0.000;98127.100;3.749;1.174;0.249;7.804;390.000;1.499;316.762;13.160;1.769;18.173;2.444;0.000;0.520;3.139;1.416;0.664
2024;3;30;5;0;90;0.000;98144.400;3.631;0.731;0.208;7.721;390.000;1.436;302.683;22.655;0.000;31.285;0.000;0.000;0.520;3.139;1.412;0.664
2024;3;30;5;30;90;0.000;98182.800;3.786;0.647;0.197;7.724;390.000;1.373;269.104;36.026;12.996;49.750;17.946;0.000;0.520;3.139;1.411;0.664
2024;3;30;6;0;90;0.000;98219.300;4.332;1.205;0.236;7.830;390.000;1.313;270.316;38.269;46.378;52.848;64.046;0.000;0.520;3.139;1.410;0.664
2024;3;30;6;30;90;0.000;98230.200;4.500;0.990;0.284;7.907;390.000;1.255;300.205;56.893;22.376;78.566;30.901;0.000;0.520;3.139;1.408;0.664
2024;3;30;7;0;90;0.000;98275.600;4.332;1.233;0.285;7.849;390.000;1.200;325.219;63.520;1.127;87.718;1.556;0.000;0.520;3.139;1.407;0.664
2024;3;30;7;30;90;0.000;98333.500;4.729;1.569;0.234;7.927;390.000;1.150;314.559;74.688;29.901;103.140;41.292;0.000;0.520;3.139;1.404;0.664
2024;3;30;8;0;90;0.000;98367.700;5.471;1.444;0.306;8.054;390.000;1.105;292.648;71.257;71.522;98.403;98.768;0.000;0.520;3.139;1.410;0.664
2024;3;30;8;30;90;0.000;98397.800;6.274;1.269;0.276;8.140;390.000;1.067;317.116;40.369;161.477;55.748;222.992;0.000;0.520;3.139;1.409;0.664
2024;3;30;9;0;90;0.000;98386.600;5.709;0.967;0.260;8.115;390.000;1.037;325.068;93.447;14.491;129.045;20.011;0.000;0.520;3.139;1.406;0.664
2024;3;30;9;30;90;0.000;98414.800;5.555;1.125;0.251;8.101;390.000;1.015;331.272;97.502;22.322;134.646;30.825;0.000;0.520;3.139;1.406;0.665
2024;3;30;10;0;90;0.000;98436.600;5.600;1.247;0.301;8.130;390.000;1.002;332.323;99.350;29.852;137.198;41.224;0.000;0.520;3.139;1.408;0.666
2024;3;30;10;30;90;0.000;98435.900;5.773;1.285;0.270;8.210;390.000;0.999;334.250;98.809;12.758;136.451;17.618;0.000;0.520;3.139;1.402;0.667
2024;3;30;11;0;90;0.000;98466.700;5.470;1.023;0.248;8.180;390.000;1.006;335.370;90.543;0.000;125.035;0.000;0.000;0.520;3.139;1.401;0.669
2024;3;30;11;30;90;0.000;98503.800;5.472;1.128;0.242;8.179;390.000;1.023;335.125;89.433;0.000;123.503;0.000;0.000;0.520;3.139;1.400;0.670
2024;3;30;12;0;90;0.000;98540.000;5.725;1.035;0.238;8.229;390.000;1.048;335.344;86.582;0.084;119.565;0.115;0.000;0.520;3.139;1.399;0.671
2024;3;30;12;30;90;0.000;98572.100;5.718;0.950;0.293;8.245;390.000;1.081;336.381;55.023;0.000;75.985;0.000;0.000;0.520;3.139;1.392;0.674
2024;3;30;13;0;90;0.000;98595.700;5.574;0.903;0.255;8.320;390.000;1.122;336.957;45.455;0.000;62.771;0.000;0.000;0.520;3.139;1.391;0.680
2024;3;30;13;30;90;0.000;98597.800;5.649;1.006;0.197;8.400;390.000;1.169;337.403;43.278;0.000;59.764;0.000;0.000;0.520;3.139;1.378;0.682
2024;3;30;14;0;90;0.000;98616.100;5.487;0.669;0.164;8.369;390.000;1.221;337.148;31.865;0.000;44.004;0.000;0.000;0.520;3.139;1.380;0.682
2024;3;30;14;30;90;0.000;98634.000;5.521;0.750;0.196;8.419;390.000;1.277;337.313;18.864;0.000;26.050;0.000;0.000;0.520;3.139;1.369;0.682
2024;3;30;15;0;90;0.000;98667.500;5.484;0.751;0.152;8.416;390.000;1.336;336.235;12.562;0.000;17.347;0.000;0.000;0.520;3.139;1.354;0.682
2024;3;30;15;30;90;0.000;98705.700;5.433;0.637;0.159;8.281;390.000;1.397;333.026;12.166;0.000;16.801;0.000;0.000;0.520;3.139;1.366;0.682
2024;3;30;16;0;90;0.000;98721.800;5.386;0.921;0.155;8.198;390.000;1.460;300.543;11.783;0.000;16.271;0.000;0.000;0.520;3.139;1.360;0.682
2024;3;30;16;30;90;0.000;98710.900;3.652;0.314;0.071;7.410;390.000;1.523;247.554;1.154;0.000;1.593;0.000;0.000;0.520;3.139;1.363;0.682
2024;3;30;17;0;90;0.000;98770.400;1.385;0.370;0.047;6.578;390.000;1.585;256.999;-2.312;-0.083;-3.192;-0.115;0.000;0.520;3.139;1.358;0.682
2024;3;30;17;30;90;0.000;98813.900;0.387;0.194;0.049;6.167;390.000;1.647;252.317;-2.986;-0.223;-4.124;-0.308;0.000;0.520;3.139;1.354;0.682
2024;3;30;18;0;90;0.000;98846.500;-0.077;0.207;0.045;6.006;390.000;1.706;280.133;-2.184;-0.254;-3.016;-0.351;0.000;0.520;3.139;1.354;0.681
2024;3;30;18;30;90;0.000;98876.600;-0.019;0.133;0.051;6.063;390.000;1.762;294.429;-1.869;-0.302;-2.582;-0.417;0.000;0.520;3.139;1.358;0.681
2024;3;30;19;0;90;0.000;98890.900;-0.076;0.256;0.026;6.042;390.000;1.815;287.169;-1.910;-0.402;-2.638;-0.555;0.000;0.520;3.139;1.361;0.681
2024;3;30;19;30;90;0.000;98895.300;-0.424;0.229;0.032;5.890;390.000;1.862;243.256;-2.681;-0.707;-3.703;-0.977;0.000;0.520;3.139;1.361;0.681
2024;3;30;20;0;90;0.000;98945.200;-1.049;0.271;0.038;5.628;390.000;1.904;247.827;-2.381;-0.766;-3.289;-1.058;0.000;0.520;3.139;1.368;0.681
2024;3;30;20;30;90;0.000;98984.300;-1.313;0.141;0.056;5.528;390.000;1.940;280.556;-1.667;-0.643;-2.302;-0.887;0.000;0.520;3.139;1.368;0.680
2024;3;30;21;0;90;0.000;99001.700;-1.005;0.028;0.045;5.664;390.000;1.968;297.249;-1.568;-0.715;-2.166;-0.987;0.000;0.520;3.139;1.368;0.680
2024;3;30;21;30;90;0.000;98998.500;-0.887;0.099;0.044;5.717;390.000;1.988;273.014;-1.991;-1.062;-2.749;-1.466;0.000;0.520;3.139;1.370;0.680
2024;3;30;22;0;90;0.000;99002.300;-1.294;0.036;0.039;5.547;390.000;1.999;257.678;-2.060;-1.277;-2.845;-1.763;0.000;0.520;3.139;1.370;0.680
2024;3;30;22;30;90;0.000;99044.100;-1.672;0.160;0.021;5.389;390.000;2.002;273.361;-1.806;-1.294;-2.494;-1.786;0.000;0.520;3.139;1.367;0.680
2024;3;30;23;0;90;0.000;99060.800;-1.709;0.092;0.035;5.371;390.000;1.995;279.399;-1.861;-1.536;-2.571;-2.122;0.000;0.520;3.139;1.372;0.680
2024;3;30;23;30;90;0.000;99069.400;-1.782;0.052;0.050;5.332;390.000;1.979;282.455;-1.792;-1.701;-2.475;-2.349;0.000;0.520;3.139;1.377;0.680
2024;3;31;0;0;91;0.000;99069.700;-1.753;0.163;0.035;5.339;390.000;1.956;264.064;-2.175;-2.373;-3.004;-3.277;0.000;0.696;1.933;1.372;0.679
2024;3;31;0;30;91;0.000;99075.200;-2.032;0.138;0.047;5.220;390.000;1.924;263.747;-1.823;-2.288;-2.518;-3.160;0.000;0.696;1.933;1.372;0.679
2024;3;31;1;0;91;0.000;99076.600;-2.261;0.221;0.023;5.120;390.000;1.885;260.842;-1.803;-2.608;-2.490;-3.602;0.000;0.696;1.933;1.373;0.679
2024;3;31;1;30;91;0.000;99077.100;-2.410;0.160;0.033;5.058;390.000;1.840;265.328;-1.461;-2.447;-2.018;-3.379;0.000;0.696;1.933;1.371;0.679
2024;3;31;2;0;91;0.000;99067.700;-2.552;0.136;0.060;4.994;390.000;1.790;271.123;-1.386;-2.700;-1.914;-3.729;0.000;0.696;1.933;1.376;0.678
2024;3;31;2;30;91;0.000;99074.500;-2.605;0.247;0.021;4.980;390.000;1.736;269.040;-1.202;-2.748;-1.660;-3.795;0.000;0.696;1.933;1.372;0.678
2024;3;31;3;0;91;0.000;99078.400;-2.641;0.251;0.034;4.959;390.000;1.678;270.716;-1.012;-2.742;-1.397;-3.786;0.000;0.696;1.933;1.376;0.678
2024;3;31;3;30;91;0.000;99073.800;-2.696;0.188;0.056;4.943;390.000;1.617;264.017;-0.257;-0.837;-0.355;-1.156;0.000;0.696;1.933;1.373;0.678
2024;3;31;4;0;91;0.000;99082.300;-2.606;0.156;0.030;4.968;390.000;1.555;268.744;2.271;9.083;3.136;12.544;0.000;0.696;1.933;1.371;0.677
2024;3;31;4;30;91;0.000;99078.000;-1.996;0.127;0.046;5.208;390.000;1.492;267.426;14.419;5.063;19.912;6.991;0.000;0.696;1.933;1.369;0.677
2024;3;31;5;0;91;0.000;99086.400;-1.756;0.179;0.037;5.295;390.000;1.429;267.184;23.609;0.000;32.603;0.000;0.000;0.696;1.933;1.367;0.677
2024;3;31;5;30;91;0.000;99098.100;-1.320;0.108;0.054;5.475;390.000;1.367;277.976;32.635;0.000;45.068;0.000;0.000;0.696;1.933;1.367;0.677
2024;3;31;6;0;91;0.000;99092.800;-0.507;0.042;0.058;5.835;390.000;1.306;279.012;44.554;0.000;61.528;0.000;0.000;0.696;1.933;1.363;0.676
2024;3;31;6;30;91;0.000;99111.200;0.105;0.024;0.077;6.110;390.000;1.248;275.052;49.320;0.000;68.108;0.000;0.000;0.696;1.933;1.362;0.676
2024;3;31;7;0;91;0.000;99123.700;0.706;0.178;0.076;6.385;390.000;1.193;279.184;54.040;0.000;74.626;0.000;0.000;0.696;1.933;1.358;0.675
2024;3;31;7;30;91;0.000;99109.800;1.347;0.030;0.048;6.686;390.000;1.143;280.419;61.798;0.000;85.340;0.000;0.000;0.696;1.933;1.357;0.675
2024;3;31;8;0;91;0.000;99116.000;2.076;0.456;0.117;7.030;390.000;1.098;276.725;65.515;0.000;90.473;0.000;0.000;0.696;1.933;1.351;0.675
2024;3;31;8;30;91;0.000;99131.300;2.776;0.716;0.118;7.303;390.000;1.060;277.802;66.289;0.000;91.542;0.000;0.000;0.696;1.933;1.349;0.675
2024;3;31;9;0;91;0.000;99138.700;3.237;1.002;0.153;7.407;390.000;1.030;281.492;74.950;0.000;103.503;0.000;0.000;0.696;1.933;1.343;0.674
2024;3;31;9;30;91;0.000;99127.900;3.840;1.019;0.137;7.655;390.000;1.008;280.628;82.280;0.000;113.624;0.000;0.000;0.696;1.933;1.339;0.674
2024;3;31;10;0;91;0.000;99097.500;4.270;0.929;0.134;7.830;390.000;0.996;293.112;80.577;0.000;111.273;0.000;0.000;0.696;1.933;1.341;0.673
2024;3;31;10;30;91;0.000;99074.700;4.681;0.783;0.110;7.988;390.000;0.993;313.747;73.873;0.000;102.015;0.000;0.000;0.696;1.933;1.344;0.673
2024;3;31;11;0;91;0.000;99042.300;5.213;0.953;0.131;8.131;390.000;1.000;288.542;93.452;0.000;129.052;0.000;0.000;0.696;1.933;1.350;0.673
2024;3;31;11;30;91;0.000;99028.500;5.151;0.815;0.046;8.089;390.000;1.016;289.794;65.839;0.000;90.920;0.000;0.000;0.696;1.933;1.353;0.672
2024;3;31;12;0;91;0.000;99001.400;5.187;1.001;0.170;8.101;390.000;1.042;289.821;85.392;0.000;117.922;0.000;0.000;0.696;1.933;1.350;0.672
2024;3;31;12;30;91;0.000;98970.400;5.685;0.941;0.144;8.255;390.000;1.075;291.632;81.315;0.000;112.293;0.000;0.000;0.696;1.933;1.356;0.671
2024;3;31;13;0;91;0.000;98945.900;6.254;0.955;0.151;8.400;390.000;1.116;294.903;79.267;6.865;109.464;9.481;0.000;0.696;1.933;1.359;0.670
2024;3;31;13;30;91;0.000;98904.400;6.479;0.948;0.169;8.472;390.000;1.163;295.825;71.777;6.944;99.121;9.589;0.000;0.696;1.933;1.353;0.669
2024;3;31;14;0;91;0.000;98851.700;6.162;0.956;0.215;8.373;390.000;1.215;292.238;48.965;0.000;67.619;0.000;0.000;0.696;1.933;1.361;0.669
2024;3;31;14;30;91;0.000;98810.400;5.841;0.978;0.164;8.293;390.000;1.272;289.716;33.539;0.000;46.316;0.000;0.000;0.696;1.933;1.363;0.669
2024;3;31;15;0;91;0.000;98794.500;5.403;0.559;0.062;8.190;390.000;1.331;293.191;18.368;0.000;25.366;0.000;0.000;0.696;1.933;1.363;0.669
2024;3;31;15;30;91;0.000;98752.800;4.505;0.480;0.086;7.922;390.000;1.392;295.453;8.691;0.000;12.002;0.000;0.000;0.696;1.933;1.368;0.668
2024;3;31;16;0;91;0.000;98733.900;4.656;0.457;0.112;8.026;390.000;1.455;296.677;2.433;0.000;3.360;0.000;0.000;0.696;1.933;1.371;0.668
2024;3;31;16;30;91;0.000;98713.400;3.769;0.280;0.075;7.652;390.000;1.518;295.211;-0.768;-0.000;-1.061;-0.000;0.000;0.696;1.933;1.361;0.668
2024;3;31;17;0;91;0.000;98671.400;2.920;0.395;0.082;7.397;390.000;1.580;295.078;-2.214;-0.000;-3.057;-0.000;0.000;0.696;1.933;1.362;0.665
2024;3;31;17;30;91;0.000;98634.800;4.053;0.599;0.173;7.961;390.000;1.641;297.424;-2.521;-0.000;-3.481;-0.000;0.000;0.696;1.933;1.359;0.665
2024;3;31;18;0;91;0.000;98598.700;4.255;0.686;0.120;7.960;390.000;1.700;299.099;-2.605;-0.000;-3.597;-0.000;0.000;0.696;1.933;1.358;0.665
2024;3;31;18;30;91;0.000;98576.200;3.971;0.444;0.138;7.801;390.000;1.757;291.028;-2.801;-0.000;-3.868;-0.000;0.000;0.696;1.933;1.358;0.665
2024;3;31;19;0;91;0.000;98557.000;2.187;0.060;0.084;6.956;390.000;1.809;286.750;-2.830;-0.000;-3.907;-0.000;0.000;0.696;1.933;1.358;0.665
2024;3;31;19;30;91;0.000;98532.400;1.082;0.265;0.051;6.533;390.000;1.856;283.222;-2.568;-0.000;-3.546;-0.000;0.000;0.696;1.933;1.353;0.664
2024;3;31;20;0;91;0.000;98483.800;0.685;0.097;0.088;6.391;390.000;1.898;290.810;-2.329;-0.000;-3.217;-0.000;0.000;0.696;1.933;1.351;0.665
2024;3;31;20;30;91;0.000;98437.700;0.786;0.150;0.080;6.467;390.000;1.934;298.741;-2.077;-0.000;-2.869;-0.000;0.000;0.696;1.933;1.350;0.664
2024;3;31;21;0;91;0.000;98385.000;3.055;0.568;0.147;7.654;390.000;1.961;299.110;-2.037;-0.000;-2.814;-0.000;0.000;0.696;1.933;1.354;0.664
2024;3;31;21;30;91;0.000;98318.000;2.637;0.418;0.098;7.266;390.000;1.981;295.661;-2.795;-0.000;-3.859;-0.000;0.000;0.696;1.933;1.352;0.664
2024;3;31;22;0;91;0.000;98264.000;2.254;0.216;0.112;7.179;390.000;1.993;295.923;-2.088;-0.000;-2.883;-0.000;0.000;0.696;1.933;1.351;0.664
2024;3;31;22;30;91;0.000;98202.800;2.731;0.231;0.088;7.391;390.000;1.995;296.413;-2.687;-0.000;-3.710;-0.000;0.000;0.696;1.933;1.351;0.664
2024;3;31;23;0;91;0.000;98151.300;1.221;0.112;0.105;6.621;390.000;1.988;295.398;-2.399;-0.000;-3.314;-0.000;0.000;0.696;1.933;1.358;0.664
2024;3;31;23;30;91;0.000;98087.500;0.763;0.118;0.129;6.458;390.000;1.973;296.365;-2.257;-0.000;-3.116;-0.000;0.000;0.696;1.933;1.359;0.664
2024;4;1;0;0;92;0.000;98053.300;0.875;0.162;0.130;6.543;390.000;1.949;297.137;-2.268;-0.000;-3.132;-0.000;0.633;1.313;5.633;1.363;0.664
2024;4;1;0;30;92;0.000;98012.000;0.676;0.245;0.124;6.461;390.000;1.917;295.078;-2.279;-0.000;-3.147;-0.000;0.633;1.313;5.633;1.357;0.663
2024;4;1;1;0;92;0.000;97963.900;0.552;0.161;0.065;6.410;390.000;1.878;295.932;-2.152;-0.000;-2.972;-0.000;0.633;1.313;5.633;1.362;0.663
2024;4;1;1;30;92;0.000;97920.600;0.620;0.088;0.127;6.449;390.000;1.833;293.375;-2.311;-0.000;-3.191;-0.000;0.633;1.313;5.633;1.368;0.663
2024;4;1;2;0;92;0.000;97878.000;0.352;0.050;0.041;6.328;390.000;1.783;292.193;-2.240;-0.000;-3.093;-0.000;0.633;1.313;5.633;1.371;0.663
2024;4;1;2;30;92;0.000;97829.700;1.085;0.144;0.205;6.688;390.000;1.729;292.766;-2.303;-0.000;-3.181;-0.000;0.633;1.313;5.633;1.369;0.663
2024;4;1;3;0;92;0.000;97810.100;0.878;0.194;0.094;6.586;390.000;1.671;297.290;-2.216;-0.000;-3.060;-0.000;0.633;1.313;5.633;1.362;0.663
2024;4;1;3;30;92;0.000;97799.300;0.609;0.299;0.085;6.461;390.000;1.611;307.340;-1.122;-0.000;-1.550;-0.000;0.633;1.313;5.633;1.366;0.663
2024;4;1;4;0;92;0.000;97773.500;0.601;0.075;0.070;6.460;390.000;1.549;302.632;2.466;0.000;3.406;0.000;0.633;1.313;5.633;1.363;0.662
2024;4;1;4;30;92;0.000;97744.100;1.013;0.049;0.104;6.658;390.000;1.486;306.668;14.569;0.000;20.119;0.000;0.633;1.313;5.633;1.368;0.662
2024;4;1;5;0;92;0.000;97729.000;1.658;0.172;0.162;6.973;390.000;1.423;311.171;23.268;0.000;32.132;0.000;0.633;1.313;5.633;1.363;0.662
2024;4;1;5;30;92;0.000;97706.500;2.274;0.326;0.050;7.278;390.000;1.360;304.697;37.793;3.466;52.191;4.786;0.633;1.313;5.633;1.367;0.662
2024;4;1;6;0;92;0.000;97678.900;3.324;0.087;0.055;7.763;390.000;1.299;303.254;49.499;12.354;68.356;17.060;0.633;1.313;5.633;1.366;0.662
2024;4;1;6;30;92;0.000;97668.200;4.270;0.198;0.079;8.006;390.000;1.241;302.877;56.527;0.785;78.061;1.083;0.633;1.313;5.633;1.368;0.662
2024;4;1;7;0;92;0.000;97698.300;5.771;0.519;0.112;8.614;390.000;1.186;297.124;69.220;18.768;95.589;25.918;0.633;1.313;5.633;1.366;0.661
