year;month;day;hour;minute;doy;NEE;GPP;Reco;H;Gflux;Rnet;Qc_NEE;Qc_H;LE;ET;NEE_1;GPP_1;GPP_2;GPP_3;GPP_4;Reco_1;Reco_2;Reco_3;Reco_4;Qc_NEE_1;Qc_ET
2018;9;21;9;30;264.396;-3.877;7.452;3.575;15.826;-0.602;NaN;0;0;43.536;0.976;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;21;10;0;264.417;-4.158;7.758;3.600;27.824;-0.446;NaN;0;0;38.618;0.866;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;21;10;30;264.438;-1.986;5.608;3.622;1.273;-0.261;NaN;0;0;34.062;0.764;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;21;11;0;264.458;-3.244;6.886;3.642;9.442;-0.061;NaN;0;0;36.243;0.813;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;21;11;30;264.479;-1.289;4.953;3.664;-16.621;0.130;NaN;0;0;40.688;0.912;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;21;12;0;264.500;0.632;3.049;3.681;-11.929;0.307;NaN;1;1;29.677;0.665;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;21;12;30;264.521;1.245;2.442;3.687;-7.236;0.460;NaN;1;1;27.085;0.607;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;21;13;0;264.542;-1.507;5.204;3.697;-2.544;0.562;NaN;0;0;16.013;0.359;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;21;13;30;264.562;-3.566;7.286;3.720;-5.225;0.626;NaN;1;1;56.297;1.263;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;21;14;0;264.583;-4.548;8.318;3.770;-7.907;0.705;NaN;1;1;63.811;1.433;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;21;14;30;264.604;-5.132;8.965;3.833;-10.588;0.862;NaN;1;1;64.548;1.451;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;21;15;0;264.625;-3.732;7.627;3.895;-13.270;1.134;NaN;1;1;49.482;1.113;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;21;15;30;264.646;-3.666;7.619;3.953;-15.951;1.479;NaN;0;0;17.064;0.384;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;21;16;0;264.667;-1.015;5.022;4.007;-27.776;1.842;NaN;1;1;32.199;0.725;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;21;16;30;264.688;0.446;3.612;4.058;-39.601;2.185;NaN;1;1;24.593;0.554;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;21;17;0;264.708;0.382;3.716;4.098;-51.426;2.473;NaN;1;1;23.566;0.531;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;21;17;30;264.729;2.009;2.124;4.133;-63.252;2.860;NaN;1;1;12.868;0.290;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;21;18;0;264.750;3.702;0.457;4.159;-75.077;2.996;NaN;1;1;5.813;0.131;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;21;18;30;264.771;4.792;-0.624;4.168;-86.902;3.201;NaN;0;0;-9.364;-0.211;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;21;19;0;264.792;4.176;0.000;4.176;-89.256;3.132;NaN;1;1;1.242;0.028;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;21;19;30;264.812;4.187;0.000;4.187;-91.610;3.213;NaN;1;1;2.129;0.048;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;21;20;0;264.833;4.195;0.000;4.195;-93.963;3.367;NaN;1;1;0.089;0.002;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;21;20;30;264.854;4.204;0.000;4.204;-96.317;3.294;NaN;1;1;2.527;0.057;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;21;21;0;264.875;2.588;1.622;4.210;-98.671;3.264;NaN;0;0;3.147;0.071;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;21;21;30;264.896;5.161;-0.943;4.218;-95.411;3.251;NaN;0;0;15.644;0.353;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;21;22;0;264.917;4.952;-0.726;4.226;-109.439;3.253;NaN;0;0;18.742;0.423;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;21;22;30;264.938;3.456;0.785;4.241;-60.048;3.272;NaN;0;0;11.475;0.259;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;21;23;0;264.958;4.254;0.000;4.254;-54.680;3.313;NaN;1;1;5.762;0.130;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;21;23;30;264.979;4.270;0.000;4.270;-57.820;3.376;NaN;1;1;6.117;0.138;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;22;0;0;265.000;4.246;0.000;4.246;-60.411;3.450;NaN;1;1;4.475;0.101;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;22;0;30;265.021;4.271;0.000;4.271;-84.209;3.535;NaN;1;1;4.915;0.111;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;22;1;0;265.042;4.291;0.000;4.291;-84.209;3.635;NaN;1;1;2.347;0.053;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;22;1;30;265.062;4.293;0.000;4.293;-74.031;3.745;NaN;1;1;1.949;0.044;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;22;2;0;265.083;4.294;0.000;4.294;-60.411;3.842;NaN;1;1;5.139;0.116;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;22;2;30;265.104;4.289;0.000;4.289;-61.400;3.917;NaN;1;1;3.456;0.078;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;22;3;0;265.125;4.285;0.000;4.285;-57.820;3.963;NaN;1;1;3.457;0.078;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;22;3;30;265.146;4.279;0.000;4.279;-58.355;4.000;NaN;1;1;2.660;0.060;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;22;4;0;265.167;3.983;0.286;4.269;-40.005;4.016;NaN;0;0;11.087;0.250;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;22;4;30;265.188;4.274;0.000;4.274;-101.678;4.016;NaN;1;0;395.345;8.917;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;22;5;0;265.208;5.068;-0.815;4.253;-82.762;4.027;NaN;0;0;58.615;1.321;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;22;5;30;265.229;0.365;3.856;4.221;-63.232;4.014;NaN;0;0;-89.700;-2.020;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;22;6;0;265.250;2.481;1.698;4.179;-86.929;4.305;NaN;0;0;-9.689;-0.218;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;22;6;30;265.271;6.614;-2.485;4.129;-81.328;3.992;NaN;0;0;10.812;0.243;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;22;7;0;265.292;3.674;0.406;4.080;-62.533;4.121;NaN;0;0;62.563;1.405;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;22;7;30;265.312;3.296;0.741;4.037;-77.981;3.639;NaN;0;0;55.766;1.252;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;22;8;0;265.333;0.763;3.227;3.990;-34.073;2.551;NaN;0;0;15.902;0.357;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;22;8;30;265.354;-0.694;4.658;3.964;-17.922;3.144;NaN;0;0;20.891;0.469;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;22;9;0;265.375;-0.152;4.096;3.944;-14.106;3.075;NaN;0;0;15.546;0.349;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;22;9;30;265.396;-3.977;7.910;3.933;-13.007;2.888;NaN;0;0;65.777;1.477;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;22;10;0;265.417;-2.815;6.745;3.930;-13.752;2.768;NaN;0;0;50.629;1.137;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;22;10;30;265.438;-2.252;6.179;3.927;-26.221;2.706;NaN;0;0;17.866;0.401;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;22;11;0;265.458;-8.251;12.167;3.916;30.541;2.679;NaN;0;0;74.123;1.664;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;22;11;30;265.479;-7.930;11.837;3.907;17.888;2.662;NaN;1;1;106.766;2.399;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;22;12;0;265.500;-8.360;12.265;3.905;5.235;2.695;NaN;0;0;45.850;1.030;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;22;12;30;265.521;-5.663;9.557;3.894;8.844;2.774;NaN;0;0;81.399;1.829;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;22;13;0;265.542;-8.075;11.963;3.888;68.265;2.834;NaN;0;0;91.697;2.060;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;22;13;30;265.562;-7.535;11.431;3.896;31.088;2.870;NaN;0;0;81.893;1.840;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;22;14;0;265.583;-7.527;11.428;3.901;39.854;2.918;NaN;0;0;115.027;2.584;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;22;14;30;265.604;-4.593;8.480;3.887;-4.299;2.965;NaN;0;0;58.207;1.307;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;22;15;0;265.625;-0.053;3.923;3.870;-116.203;2.979;NaN;0;0;90.445;2.029;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;22;15;30;265.646;-3.566;7.421;3.855;-25.126;2.936;NaN;0;0;44.964;1.008;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;22;16;0;265.667;-0.700;4.535;3.835;-65.885;2.863;NaN;0;0;90.928;2.037;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;22;16;30;265.688;-1.587;5.400;3.813;-15.063;2.761;NaN;0;0;26.460;0.593;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;22;17;0;265.708;0.617;3.181;3.798;-28.582;2.629;NaN;0;0;44.568;0.999;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;22;17;30;265.729;1.388;2.386;3.774;-29.615;2.483;NaN;0;0;1.784;0.040;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;22;18;0;265.750;2.803;0.941;3.744;-65.766;2.782;NaN;0;0;-5.935;-0.133;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;22;18;30;265.771;3.423;0.284;3.707;-68.840;2.261;NaN;0;0;-4.509;-0.101;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;22;19;0;265.792;3.270;0.392;3.662;-57.386;2.583;NaN;0;0;-5.180;-0.116;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;22;19;30;265.812;3.273;0.351;3.624;-53.576;1.788;NaN;0;0;-7.326;-0.164;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;22;20;0;265.833;4.167;-0.582;3.585;-56.415;0.318;NaN;0;0;-7.863;-0.176;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;22;20;30;265.854;3.175;0.377;3.552;-67.368;1.171;NaN;0;0;-2.814;-0.063;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;22;21;0;265.875;3.378;0.143;3.521;-63.116;1.055;NaN;0;0;-5.942;-0.133;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;22;21;30;265.896;1.437;2.059;3.496;-52.077;0.726;NaN;0;0;-9.294;-0.208;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;22;22;0;265.917;3.431;0.037;3.468;-65.103;0.485;NaN;0;0;-13.095;-0.293;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;22;22;30;265.938;3.668;-0.225;3.443;-61.146;0.269;NaN;0;0;-12.159;-0.272;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;22;23;0;265.958;3.548;-0.134;3.414;-66.558;0.065;NaN;0;0;-11.400;-0.255;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;22;23;30;265.979;3.309;0.082;3.391;-59.922;-0.124;NaN;0;0;-14.084;-0.315;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;23;0;0;266.000;2.066;1.266;3.332;-62.726;-0.305;NaN;0;0;-6.081;-0.136;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;23;0;30;266.021;3.488;-0.179;3.309;-69.959;-0.469;NaN;0;0;-4.741;-0.106;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;23;1;0;266.042;1.622;1.663;3.285;-45.030;-0.623;NaN;0;0;-8.364;-0.187;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;23;1;30;266.062;2.827;0.435;3.262;-64.779;-0.772;NaN;0;0;-11.722;-0.262;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;23;2;0;266.083;3.043;0.195;3.238;-64.984;-0.922;NaN;0;0;-11.766;-0.263;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;23;2;30;266.104;2.932;0.279;3.211;-67.122;-1.077;NaN;0;0;-12.081;-0.270;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;23;3;0;266.125;0.974;2.215;3.189;-46.411;-1.232;NaN;0;0;-3.267;-0.073;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;23;3;30;266.146;1.757;1.415;3.172;-52.731;-1.379;NaN;0;0;-0.134;-0.003;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;23;4;0;266.167;2.187;0.968;3.155;-52.350;-1.513;NaN;0;0;-4.118;-0.092;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;23;4;30;266.188;3.526;-0.386;3.140;-63.625;-1.627;NaN;0;0;-11.774;-0.263;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;23;5;0;266.208;3.071;0.055;3.126;-52.202;-1.728;NaN;0;0;-9.943;-0.222;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;23;5;30;266.229;2.645;0.462;3.107;-41.900;-1.813;NaN;0;0;-11.020;-0.246;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;23;6;0;266.250;3.349;-0.259;3.090;-48.803;-1.904;NaN;0;0;-7.975;-0.178;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;23;6;30;266.271;-0.278;3.351;3.073;-29.297;-2.005;NaN;0;0;-4.569;-0.102;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;23;7;0;266.292;-1.508;4.573;3.065;0.926;-1.643;NaN;0;0;2.239;0.050;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;23;7;30;266.312;-3.793;6.866;3.073;13.931;-2.041;NaN;0;0;13.520;0.302;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;23;8;0;266.333;-3.434;6.520;3.086;26.498;-1.634;NaN;0;0;14.542;0.325;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;23;8;30;266.354;-7.108;10.219;3.111;48.948;-1.998;NaN;0;0;30.147;0.674;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;23;9;0;266.375;-5.425;8.562;3.137;71.872;-2.869;NaN;0;0;34.507;0.772;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;23;9;30;266.396;-9.183;12.349;3.166;118.841;-1.792;NaN;0;0;50.741;1.136;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;23;10;0;266.417;-5.184;8.384;3.200;39.911;-1.175;NaN;0;0;41.479;0.929;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;23;10;30;266.438;-3.453;6.698;3.245;13.100;-1.192;NaN;0;0;27.369;0.613;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;23;11;0;266.458;-5.202;8.485;3.283;-24.301;-0.889;NaN;0;0;48.513;1.086;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;23;11;30;266.479;-2.124;5.432;3.308;-26.577;-0.604;NaN;0;0;27.045;0.605;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;23;12;0;266.500;-7.428;10.753;3.325;76.783;-0.347;NaN;0;0;165.664;3.710;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;23;12;30;266.521;-6.119;9.481;3.362;-10.611;-0.122;NaN;0;0;109.306;2.448;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;23;13;0;266.542;-8.811;12.214;3.403;26.766;0.161;NaN;0;0;94.446;2.117;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;23;13;30;266.562;-8.256;11.698;3.442;56.245;0.448;NaN;0;0;87.609;1.965;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;23;14;0;266.583;-8.847;12.309;3.462;74.908;0.731;NaN;0;0;157.712;3.539;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;23;14;30;266.604;-3.573;7.053;3.480;62.833;0.982;NaN;0;0;101.559;2.280;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;23;15;0;266.625;-5.680;9.143;3.463;53.625;1.205;NaN;0;0;89.719;2.013;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;23;15;30;266.646;-1.159;4.585;3.426;-16.321;1.396;NaN;0;0;35.536;0.797;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;23;16;0;266.667;0.241;3.160;3.401;-28.045;1.462;NaN;0;0;76.726;1.720;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;23;16;30;266.688;0.157;3.214;3.371;-33.092;1.418;NaN;0;0;62.368;1.398;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;23;17;0;266.708;-1.122;4.465;3.343;-52.727;1.288;NaN;1;0;41.825;0.937;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;23;17;30;266.729;2.791;0.523;3.314;-84.248;1.117;NaN;0;0;54.963;1.231;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;23;18;0;266.750;2.711;0.572;3.283;-75.694;0.911;NaN;1;0;28.821;0.645;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;23;18;30;266.771;3.316;-0.065;3.251;-75.974;0.678;NaN;0;0;7.244;0.162;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;23;19;0;266.792;3.217;0.000;3.217;-51.720;0.750;NaN;1;0;7.384;0.165;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;23;19;30;266.812;3.182;0.000;3.182;-29.272;0.249;NaN;1;0;5.238;0.117;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;23;20;0;266.833;3.147;0.000;3.147;-44.905;0.396;NaN;1;0;3.897;0.087;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;23;20;30;266.854;3.109;0.000;3.109;-42.264;-0.362;NaN;1;0;-0.717;-0.016;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;23;21;0;266.875;1.092;1.981;3.073;-45.132;-1.696;NaN;0;0;-1.300;-0.029;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;23;21;30;266.896;3.038;0.000;3.038;-31.620;-1.075;NaN;1;0;-4.887;-0.109;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;23;22;0;266.917;3.003;0.000;3.003;-41.454;-1.263;NaN;1;0;-6.009;-0.134;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;23;22;30;266.938;2.971;0.000;2.971;-43.235;-1.623;NaN;1;0;-3.992;-0.089;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;23;23;0;266.958;2.942;0.000;2.942;-44.636;-1.904;NaN;1;0;-6.550;-0.146;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;23;23;30;266.979;2.912;0.000;2.912;-45.459;-2.180;NaN;1;0;-9.153;-0.204;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;24;0;0;267.000;2.852;0.000;2.852;-45.113;-2.438;NaN;1;0;-6.596;-0.147;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;24;0;30;267.021;2.823;0.000;2.823;-50.793;-2.683;NaN;1;0;-5.027;-0.112;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;24;1;0;267.042;2.796;0.000;2.796;-44.734;-2.914;NaN;1;0;-5.882;-0.131;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;24;1;30;267.062;2.771;0.000;2.771;-47.001;-3.129;NaN;1;0;-7.679;-0.171;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;24;2;0;267.083;2.746;0.000;2.746;-42.233;-3.332;NaN;1;0;-6.736;-0.150;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;24;2;30;267.104;2.721;0.000;2.721;-29.673;-3.521;NaN;1;0;-3.503;-0.078;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;24;3;0;267.125;2.698;0.000;2.698;-37.654;-3.702;NaN;1;0;-5.796;-0.129;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;24;3;30;267.146;2.674;0.000;2.674;-30.724;-3.870;NaN;1;0;-5.888;-0.131;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;24;4;0;267.167;2.654;0.000;2.654;-19.577;-4.037;NaN;1;0;-6.698;-0.149;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;24;4;30;267.188;2.631;0.000;2.631;-37.620;-4.205;NaN;1;0;-9.574;-0.213;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;24;5;0;267.208;2.612;0.000;2.612;-45.570;-4.370;NaN;1;0;-7.777;-0.173;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;24;5;30;267.229;2.592;0.000;2.592;-31.505;-4.524;NaN;1;0;-3.596;-0.080;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;24;6;0;267.250;2.164;0.416;2.580;-29.417;-4.666;NaN;1;0;-8.271;-0.184;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;24;6;30;267.271;1.548;1.022;2.570;-19.860;-4.789;NaN;0;0;-4.898;-0.109;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;24;7;0;267.292;0.757;1.815;2.572;-4.679;-4.888;NaN;0;0;4.940;0.110;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;24;7;30;267.312;0.320;2.269;2.589;-8.956;-4.934;NaN;0;0;12.073;0.269;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;24;8;0;267.333;-1.599;4.215;2.616;4.366;-4.566;NaN;0;0;14.265;0.318;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;24;8;30;267.354;-4.879;7.522;2.643;24.427;-4.641;NaN;0;0;26.635;0.594;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;24;9;0;267.375;-5.663;8.341;2.678;35.123;-4.088;NaN;0;0;39.391;0.879;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;9;24;9;30;267.396;-5.750;8.463;2.713;68.428;-4.119;NaN;0;0;67.533;1.508;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
